Time,Feedback
"Instant { tv_sec: 1774694, tv_nsec: 750288994 }",-1.3050001
"Instant { tv_sec: 1774694, tv_nsec: 750473603 }",-1.245
"Instant { tv_sec: 1774694, tv_nsec: 782066466 }",-1.4350001
"Instant { tv_sec: 1774694, tv_nsec: 782277904 }",-1.4120001
"Instant { tv_sec: 1774694, tv_nsec: 798462448 }",-1.4590001
"Instant { tv_sec: 1774694, tv_nsec: 798646861 }",-1.2850001
"Instant { tv_sec: 1774694, tv_nsec: 814161643 }",-1.4690001
"Instant { tv_sec: 1774694, tv_nsec: 830469867 }",-1.452
"Instant { tv_sec: 1774694, tv_nsec: 830603770 }",-1.524
"Instant { tv_sec: 1774694, tv_nsec: 830676476 }",-1.309
"Instant { tv_sec: 1774694, tv_nsec: 862429657 }",-1.0220001
"Instant { tv_sec: 1774694, tv_nsec: 862578127 }",-1.3700001
"Instant { tv_sec: 1774694, tv_nsec: 878470553 }",-1.524
"Instant { tv_sec: 1774694, tv_nsec: 878604040 }",-1.4360001
"Instant { tv_sec: 1774694, tv_nsec: 894418940 }",-1.3700001
"Instant { tv_sec: 1774694, tv_nsec: 910420540 }",-1.455
"Instant { tv_sec: 1774694, tv_nsec: 910569011 }",-1.478
"Instant { tv_sec: 1774694, tv_nsec: 910646737 }",-1.4760001
"Instant { tv_sec: 1774694, tv_nsec: 926391889 }",-1.4330001
"Instant { tv_sec: 1774694, tv_nsec: 926542160 }",-1.243
"Instant { tv_sec: 1774694, tv_nsec: 926617216 }",-1.5220001
"Instant { tv_sec: 1774694, tv_nsec: 942571286 }",-1.5300001
"Instant { tv_sec: 1774694, tv_nsec: 942721697 }",-0.808
"Instant { tv_sec: 1774694, tv_nsec: 942796469 }",-1.3820001
"Instant { tv_sec: 1774694, tv_nsec: 958567335 }",-1.3670001
"Instant { tv_sec: 1774694, tv_nsec: 974504342 }",-1.133
"Instant { tv_sec: 1774694, tv_nsec: 974653335 }",-1.243
"Instant { tv_sec: 1774694, tv_nsec: 974726919 }",-1.3360001
"Instant { tv_sec: 1774694, tv_nsec: 990132452 }",-1.5070001
"Instant { tv_sec: 1774694, tv_nsec: 990279616 }",-1.348
"Instant { tv_sec: 1774694, tv_nsec: 990389742 }",-1.4230001
"Instant { tv_sec: 1774695, tv_nsec: 6519356 }",-1.194
"Instant { tv_sec: 1774695, tv_nsec: 22485192 }",-1.3240001
"Instant { tv_sec: 1774695, tv_nsec: 22629766 }",-1.4940001
"Instant { tv_sec: 1774695, tv_nsec: 22705132 }",-1.2870001
"Instant { tv_sec: 1774695, tv_nsec: 38337552 }",-1.5350001
"Instant { tv_sec: 1774695, tv_nsec: 38471543 }",-1.2600001
"Instant { tv_sec: 1774695, tv_nsec: 70335825 }",-1.5400001
"Instant { tv_sec: 1774695, tv_nsec: 70486779 }",-1.411
"Instant { tv_sec: 1774695, tv_nsec: 70565742 }",-1.4690001
"Instant { tv_sec: 1774695, tv_nsec: 70634981 }",-1.488
"Instant { tv_sec: 1774695, tv_nsec: 86005235 }",-1.3800001
"Instant { tv_sec: 1774695, tv_nsec: 86200491 }",-1.199
"Instant { tv_sec: 1774695, tv_nsec: 86320138 }",-1.5020001
"Instant { tv_sec: 1774695, tv_nsec: 102561540 }",-1.45
"Instant { tv_sec: 1774695, tv_nsec: 118342745 }",-1.2850001
"Instant { tv_sec: 1774695, tv_nsec: 118405597 }",-1.2010001
"Instant { tv_sec: 1774695, tv_nsec: 134494909 }",-1.3920001
"Instant { tv_sec: 1774695, tv_nsec: 134564794 }",-1.496
"Instant { tv_sec: 1774695, tv_nsec: 150587818 }",-1.3540001
"Instant { tv_sec: 1774695, tv_nsec: 150680639 }",-1.514
"Instant { tv_sec: 1774695, tv_nsec: 166340974 }",-1.5480001
"Instant { tv_sec: 1774695, tv_nsec: 166491749 }",-1.3720001
"Instant { tv_sec: 1774695, tv_nsec: 166567046 }",-0.88400006
"Instant { tv_sec: 1774695, tv_nsec: 182298897 }",-0.90900004
"Instant { tv_sec: 1774695, tv_nsec: 182448802 }",-1.243
"Instant { tv_sec: 1774695, tv_nsec: 198355296 }",-1.549
"Instant { tv_sec: 1774695, tv_nsec: 198486448 }",-1.5330001
"Instant { tv_sec: 1774695, tv_nsec: 214463009 }",-1.335
"Instant { tv_sec: 1774695, tv_nsec: 230352659 }",-1.319
"Instant { tv_sec: 1774695, tv_nsec: 230501007 }",-1.4860001
"Instant { tv_sec: 1774695, tv_nsec: 230575757 }",-1.516
"Instant { tv_sec: 1774695, tv_nsec: 245997812 }",-1.3330001
"Instant { tv_sec: 1774695, tv_nsec: 262221724 }",-1.4810001
"Instant { tv_sec: 1774695, tv_nsec: 278476738 }",-1.4760001
"Instant { tv_sec: 1774695, tv_nsec: 278611109 }",-1.2340001
"Instant { tv_sec: 1774695, tv_nsec: 294426473 }",-1.3230001
"Instant { tv_sec: 1774695, tv_nsec: 294574917 }",-1.3750001
"Instant { tv_sec: 1774695, tv_nsec: 310325933 }",-1.345
"Instant { tv_sec: 1774695, tv_nsec: 326536841 }",-1.4100001
"Instant { tv_sec: 1774695, tv_nsec: 342015341 }",-1.3570001
"Instant { tv_sec: 1774695, tv_nsec: 342163245 }",-1.4410001
"Instant { tv_sec: 1774695, tv_nsec: 342237676 }",-1.4540001
"Instant { tv_sec: 1774695, tv_nsec: 358422443 }",-1.337
"Instant { tv_sec: 1774695, tv_nsec: 358569597 }",-1.4100001
"Instant { tv_sec: 1774695, tv_nsec: 374504967 }",-1.44
"Instant { tv_sec: 1774695, tv_nsec: 390431204 }",-1.2800001
"Instant { tv_sec: 1774695, tv_nsec: 390578655 }",-1.5090001
"Instant { tv_sec: 1774695, tv_nsec: 390653560 }",-1.5070001
"Instant { tv_sec: 1774695, tv_nsec: 390719870 }",-1.434
"Instant { tv_sec: 1774695, tv_nsec: 406489089 }",-1.342
"Instant { tv_sec: 1774695, tv_nsec: 406632685 }",-1.263
"Instant { tv_sec: 1774695, tv_nsec: 406706144 }",-1.286
"Instant { tv_sec: 1774695, tv_nsec: 422642421 }",-1.0580001
"Instant { tv_sec: 1774695, tv_nsec: 438547504 }",-1.34
"Instant { tv_sec: 1774695, tv_nsec: 438695897 }",-1.4740001
"Instant { tv_sec: 1774695, tv_nsec: 438771002 }",-0.96300006
"Instant { tv_sec: 1774695, tv_nsec: 454601627 }",-1.4790001
"Instant { tv_sec: 1774695, tv_nsec: 470652187 }",-1.416
"Instant { tv_sec: 1774695, tv_nsec: 486283902 }",-1.3970001
"Instant { tv_sec: 1774695, tv_nsec: 486470377 }",-1.2490001
"Instant { tv_sec: 1774695, tv_nsec: 502474465 }",-1.534
"Instant { tv_sec: 1774695, tv_nsec: 534433406 }",-1.1120001
"Instant { tv_sec: 1774695, tv_nsec: 534621472 }",-1.516
"Instant { tv_sec: 1774695, tv_nsec: 550096920 }",-1.5270001
"Instant { tv_sec: 1774695, tv_nsec: 550281201 }",-1.4760001
"Instant { tv_sec: 1774695, tv_nsec: 550355510 }",-1.442
"Instant { tv_sec: 1774695, tv_nsec: 566618109 }",-1.4610001
"Instant { tv_sec: 1774695, tv_nsec: 566751778 }",-1.363
"Instant { tv_sec: 1774695, tv_nsec: 582543399 }",-0.81500006
"Instant { tv_sec: 1774695, tv_nsec: 582689147 }",-1.3620001
"Instant { tv_sec: 1774695, tv_nsec: 582765194 }",-1.3950001
"Instant { tv_sec: 1774695, tv_nsec: 598381695 }",-1.2470001
"Instant { tv_sec: 1774695, tv_nsec: 614332941 }",-1.4150001
"Instant { tv_sec: 1774695, tv_nsec: 614482122 }",-1.335
"Instant { tv_sec: 1774695, tv_nsec: 614555707 }",-0.84200007
"Instant { tv_sec: 1774695, tv_nsec: 629926805 }",-1.4610001
"Instant { tv_sec: 1774695, tv_nsec: 630073990 }",-1.32
"Instant { tv_sec: 1774695, tv_nsec: 630150863 }",-1.5090001
"Instant { tv_sec: 1774695, tv_nsec: 630254807 }",-1.4360001
"Instant { tv_sec: 1774695, tv_nsec: 646306971 }",-1.4250001
"Instant { tv_sec: 1774695, tv_nsec: 661901242 }",-1.2720001
"Instant { tv_sec: 1774695, tv_nsec: 662048868 }",-1.3840001
"Instant { tv_sec: 1774695, tv_nsec: 678388305 }",-1.455
"Instant { tv_sec: 1774695, tv_nsec: 710029979 }",-1.0270001
"Instant { tv_sec: 1774695, tv_nsec: 710164166 }",-1.1620001
"Instant { tv_sec: 1774695, tv_nsec: 710237809 }",-1.3750001
"Instant { tv_sec: 1774695, tv_nsec: 726304592 }",-1.4490001
"Instant { tv_sec: 1774695, tv_nsec: 742475291 }",-1.5280001
"Instant { tv_sec: 1774695, tv_nsec: 758031606 }",-1.4030001
"Instant { tv_sec: 1774695, tv_nsec: 774296323 }",-1.189
"Instant { tv_sec: 1774695, tv_nsec: 774443492 }",-1.4330001
"Instant { tv_sec: 1774695, tv_nsec: 790326054 }",-1.393
"Instant { tv_sec: 1774695, tv_nsec: 790508180 }",-1.4760001
"Instant { tv_sec: 1774695, tv_nsec: 790581818 }",-1.1240001
"Instant { tv_sec: 1774695, tv_nsec: 806309582 }",-1.3950001
"Instant { tv_sec: 1774695, tv_nsec: 822310810 }",-1.501
"Instant { tv_sec: 1774695, tv_nsec: 822457181 }",-1.521
"Instant { tv_sec: 1774695, tv_nsec: 838459502 }",-1.074
"Instant { tv_sec: 1774695, tv_nsec: 838691579 }",-1.2310001
"Instant { tv_sec: 1774695, tv_nsec: 854218025 }",-1.1830001
"Instant { tv_sec: 1774695, tv_nsec: 854365601 }",-1.411
"Instant { tv_sec: 1774695, tv_nsec: 854439817 }",-1.312
"Instant { tv_sec: 1774695, tv_nsec: 870020412 }",-1.44
"Instant { tv_sec: 1774695, tv_nsec: 870153050 }",-1.245
"Instant { tv_sec: 1774695, tv_nsec: 870225626 }",-0.998
"Instant { tv_sec: 1774695, tv_nsec: 886222478 }",-1.1220001
"Instant { tv_sec: 1774695, tv_nsec: 886369970 }",-1.4050001
"Instant { tv_sec: 1774695, tv_nsec: 886448950 }",-1.319
"Instant { tv_sec: 1774695, tv_nsec: 901853485 }",-1.503
"Instant { tv_sec: 1774695, tv_nsec: 902031507 }",-1.029
"Instant { tv_sec: 1774695, tv_nsec: 918309721 }",-1.335
"Instant { tv_sec: 1774695, tv_nsec: 918493805 }",-1.286
"Instant { tv_sec: 1774695, tv_nsec: 934468074 }",-1.411
"Instant { tv_sec: 1774695, tv_nsec: 934601726 }",-1.159
"Instant { tv_sec: 1774695, tv_nsec: 950240858 }",-1.2340001
"Instant { tv_sec: 1774695, tv_nsec: 950388556 }",-1.4410001
"Instant { tv_sec: 1774695, tv_nsec: 950465004 }",-1.491
"Instant { tv_sec: 1774695, tv_nsec: 966443810 }",-1.2590001
"Instant { tv_sec: 1774695, tv_nsec: 966578869 }",-1.3260001
"Instant { tv_sec: 1774695, tv_nsec: 982485808 }",-1.483
"Instant { tv_sec: 1774695, tv_nsec: 998187239 }",-1.222
"Instant { tv_sec: 1774695, tv_nsec: 998334723 }",-1.3490001
"Instant { tv_sec: 1774695, tv_nsec: 998409547 }",-1.4070001
"Instant { tv_sec: 1774696, tv_nsec: 14265414 }",-1.4180001
"Instant { tv_sec: 1774696, tv_nsec: 14413654 }",-1.5130001
"Instant { tv_sec: 1774696, tv_nsec: 14487394 }",-1.314
"Instant { tv_sec: 1774696, tv_nsec: 45847378 }",-1.3330001
"Instant { tv_sec: 1774696, tv_nsec: 45996404 }",-1.314
"Instant { tv_sec: 1774696, tv_nsec: 46070799 }",-1.2360001
"Instant { tv_sec: 1774696, tv_nsec: 62300671 }",-1.4490001
"Instant { tv_sec: 1774696, tv_nsec: 78164873 }",-0.818
"Instant { tv_sec: 1774696, tv_nsec: 78347818 }",-1.3610001
"Instant { tv_sec: 1774696, tv_nsec: 94121189 }",-1.3610001
"Instant { tv_sec: 1774696, tv_nsec: 94269983 }",-1.427
"Instant { tv_sec: 1774696, tv_nsec: 94343292 }",-1.3560001
"Instant { tv_sec: 1774696, tv_nsec: 110352546 }",-1.228
"Instant { tv_sec: 1774696, tv_nsec: 110498553 }",-1.514
"Instant { tv_sec: 1774696, tv_nsec: 126189297 }",-1.414
"Instant { tv_sec: 1774696, tv_nsec: 126387202 }",-1.5000001
"Instant { tv_sec: 1774696, tv_nsec: 126513942 }",-1.2850001
"Instant { tv_sec: 1774696, tv_nsec: 141817854 }",-1.4150001
"Instant { tv_sec: 1774696, tv_nsec: 141979914 }",-1.1930001
"Instant { tv_sec: 1774696, tv_nsec: 142082468 }",-1.419
"Instant { tv_sec: 1774696, tv_nsec: 157841849 }",-1.3470001
"Instant { tv_sec: 1774696, tv_nsec: 174191911 }",-1.3010001
"Instant { tv_sec: 1774696, tv_nsec: 190153901 }",-1.475
"Instant { tv_sec: 1774696, tv_nsec: 190240150 }",-1.3540001
"Instant { tv_sec: 1774696, tv_nsec: 190277584 }",-1.3980001
"Instant { tv_sec: 1774696, tv_nsec: 190332597 }",-1.2520001
"Instant { tv_sec: 1774696, tv_nsec: 206242212 }",-1.2
"Instant { tv_sec: 1774696, tv_nsec: 206373029 }",-1.483
"Instant { tv_sec: 1774696, tv_nsec: 206433212 }",-1.4180001
"Instant { tv_sec: 1774696, tv_nsec: 222142490 }",-1.291
"Instant { tv_sec: 1774696, tv_nsec: 238155733 }",-1.3260001
"Instant { tv_sec: 1774696, tv_nsec: 238340344 }",-1.399
"Instant { tv_sec: 1774696, tv_nsec: 254276775 }",-1.3670001
"Instant { tv_sec: 1774696, tv_nsec: 254425257 }",-1.3850001
"Instant { tv_sec: 1774696, tv_nsec: 269894789 }",-1.393
"Instant { tv_sec: 1774696, tv_nsec: 270059609 }",-1.335
"Instant { tv_sec: 1774696, tv_nsec: 285936718 }",-1.3060001
"Instant { tv_sec: 1774696, tv_nsec: 302299881 }",-0.94500005
"Instant { tv_sec: 1774696, tv_nsec: 302448800 }",-1.284
"Instant { tv_sec: 1774696, tv_nsec: 317887054 }",-1.365
"Instant { tv_sec: 1774696, tv_nsec: 333892798 }",-1.3050001
"Instant { tv_sec: 1774696, tv_nsec: 334076742 }",-1.08
"Instant { tv_sec: 1774696, tv_nsec: 366291487 }",-1.4280001
"Instant { tv_sec: 1774696, tv_nsec: 366460872 }",-0.689
"Instant { tv_sec: 1774696, tv_nsec: 397802987 }",-1.1580001
"Instant { tv_sec: 1774696, tv_nsec: 397997326 }",-1.314
"Instant { tv_sec: 1774696, tv_nsec: 398126810 }",-1.3610001
"Instant { tv_sec: 1774696, tv_nsec: 414339982 }",-1.4870001
"Instant { tv_sec: 1774696, tv_nsec: 414390206 }",-1.493
"Instant { tv_sec: 1774696, tv_nsec: 414406599 }",-1.3950001
"Instant { tv_sec: 1774696, tv_nsec: 446161739 }",-1.503
"Instant { tv_sec: 1774696, tv_nsec: 446241113 }",-1.3700001
"Instant { tv_sec: 1774696, tv_nsec: 446271173 }",-1.097
"Instant { tv_sec: 1774696, tv_nsec: 446297596 }",-1.396
"Instant { tv_sec: 1774696, tv_nsec: 462184369 }",-1.468
"Instant { tv_sec: 1774696, tv_nsec: 462320879 }",-1.5180001
"Instant { tv_sec: 1774696, tv_nsec: 478076186 }",-1.179
"Instant { tv_sec: 1774696, tv_nsec: 478261092 }",-1.253
"Instant { tv_sec: 1774696, tv_nsec: 494132482 }",-1.343
"Instant { tv_sec: 1774696, tv_nsec: 494277629 }",-1.1270001
"Instant { tv_sec: 1774696, tv_nsec: 494352330 }",-1.394
"Instant { tv_sec: 1774696, tv_nsec: 526387824 }",-1.4020001
"Instant { tv_sec: 1774696, tv_nsec: 541806242 }",-0.785
"Instant { tv_sec: 1774696, tv_nsec: 541953469 }",-1.506
"Instant { tv_sec: 1774696, tv_nsec: 542028172 }",-1.5180001
"Instant { tv_sec: 1774696, tv_nsec: 558361179 }",-1.5120001
"Instant { tv_sec: 1774696, tv_nsec: 558546359 }",-0.92700005
"Instant { tv_sec: 1774696, tv_nsec: 574243805 }",-1.35
"Instant { tv_sec: 1774696, tv_nsec: 574430879 }",-1.463
"Instant { tv_sec: 1774696, tv_nsec: 590203364 }",-1.4940001
"Instant { tv_sec: 1774696, tv_nsec: 606289125 }",-0.69100004
"Instant { tv_sec: 1774696, tv_nsec: 606448227 }",-1.263
"Instant { tv_sec: 1774696, tv_nsec: 606522695 }",-1.434
"Instant { tv_sec: 1774696, tv_nsec: 606589720 }",-1.416
"Instant { tv_sec: 1774696, tv_nsec: 621641064 }",-1.514
"Instant { tv_sec: 1774696, tv_nsec: 621716335 }",-1.36
"Instant { tv_sec: 1774696, tv_nsec: 637954430 }",-1.442
"Instant { tv_sec: 1774696, tv_nsec: 638011289 }",-1.3010001
"Instant { tv_sec: 1774696, tv_nsec: 654240463 }",-1.348
"Instant { tv_sec: 1774696, tv_nsec: 670271735 }",-1.394
"Instant { tv_sec: 1774696, tv_nsec: 670353251 }",-1.343
"Instant { tv_sec: 1774696, tv_nsec: 685711796 }",-1.5150001
"Instant { tv_sec: 1774696, tv_nsec: 685865664 }",-1.299
"Instant { tv_sec: 1774696, tv_nsec: 701683189 }",-0.92300004
"Instant { tv_sec: 1774696, tv_nsec: 706970429 }",-1.2060001
"Instant { tv_sec: 1774696, tv_nsec: 717691599 }",1.516
"Instant { tv_sec: 1774696, tv_nsec: 717731007 }",1.5220001
"Instant { tv_sec: 1774696, tv_nsec: 733659337 }",1.4670001
"Instant { tv_sec: 1774696, tv_nsec: 733693154 }",1.562
"Instant { tv_sec: 1774696, tv_nsec: 733708436 }",1.3980001
"Instant { tv_sec: 1774696, tv_nsec: 749913512 }",1.5660001
"Instant { tv_sec: 1774696, tv_nsec: 750013250 }",1.2600001
"Instant { tv_sec: 1774696, tv_nsec: 766116337 }",1.5810001
"Instant { tv_sec: 1774696, tv_nsec: 766254045 }",1.478
"Instant { tv_sec: 1774696, tv_nsec: 766359101 }",1.4990001
"Instant { tv_sec: 1774696, tv_nsec: 781805402 }",1.5990001
"Instant { tv_sec: 1774696, tv_nsec: 781936532 }",1.422
"Instant { tv_sec: 1774696, tv_nsec: 798210610 }",1.4380001
"Instant { tv_sec: 1774696, tv_nsec: 813859719 }",1.5000001
"Instant { tv_sec: 1774696, tv_nsec: 813992556 }",1.3840001
"Instant { tv_sec: 1774696, tv_nsec: 830064847 }",1.3870001
"Instant { tv_sec: 1774696, tv_nsec: 846131815 }",1.4900001
"Instant { tv_sec: 1774696, tv_nsec: 846328745 }",1.4920001
"Instant { tv_sec: 1774696, tv_nsec: 862012789 }",1.304
"Instant { tv_sec: 1774696, tv_nsec: 862163771 }",1.4200001
"Instant { tv_sec: 1774696, tv_nsec: 862241948 }",1.5230001
"Instant { tv_sec: 1774696, tv_nsec: 877875983 }",1.4360001
"Instant { tv_sec: 1774696, tv_nsec: 910216925 }",1.3160001
"Instant { tv_sec: 1774696, tv_nsec: 910361093 }",1.4950001
"Instant { tv_sec: 1774696, tv_nsec: 926280458 }",1.511
"Instant { tv_sec: 1774696, tv_nsec: 926412699 }",1.4870001
"Instant { tv_sec: 1774696, tv_nsec: 942272232 }",1.4840001
"Instant { tv_sec: 1774696, tv_nsec: 942404611 }",1.414
"Instant { tv_sec: 1774696, tv_nsec: 957764404 }",1.536
"Instant { tv_sec: 1774696, tv_nsec: 957944607 }",1.5510001
"Instant { tv_sec: 1774696, tv_nsec: 973771991 }",1.4150001
"Instant { tv_sec: 1774696, tv_nsec: 973882256 }",1.452
"Instant { tv_sec: 1774696, tv_nsec: 990231619 }",1.539
"Instant { tv_sec: 1774696, tv_nsec: 990364856 }",1.465
"Instant { tv_sec: 1774697, tv_nsec: 6074218 }",1.3410001
"Instant { tv_sec: 1774697, tv_nsec: 6206788 }",1.44
"Instant { tv_sec: 1774697, tv_nsec: 22327030 }",1.506
"Instant { tv_sec: 1774697, tv_nsec: 22510171 }",1.519
"Instant { tv_sec: 1774697, tv_nsec: 38004833 }",1.422
"Instant { tv_sec: 1774697, tv_nsec: 38150480 }",1.4310001
"Instant { tv_sec: 1774697, tv_nsec: 38225871 }",1.317
"Instant { tv_sec: 1774697, tv_nsec: 54241362 }",1.5270001
"Instant { tv_sec: 1774697, tv_nsec: 70261771 }",1.501
"Instant { tv_sec: 1774697, tv_nsec: 86142036 }",1.439
"Instant { tv_sec: 1774697, tv_nsec: 86356685 }",1.442
"Instant { tv_sec: 1774697, tv_nsec: 86471933 }",1.4860001
"Instant { tv_sec: 1774697, tv_nsec: 102153024 }",1.2720001
"Instant { tv_sec: 1774697, tv_nsec: 102297477 }",1.4250001
"Instant { tv_sec: 1774697, tv_nsec: 118178832 }",1.34
"Instant { tv_sec: 1774697, tv_nsec: 118361433 }",1.47
"Instant { tv_sec: 1774697, tv_nsec: 134061777 }",1.531
"Instant { tv_sec: 1774697, tv_nsec: 134206864 }",1.36
"Instant { tv_sec: 1774697, tv_nsec: 134280994 }",1.424
"Instant { tv_sec: 1774697, tv_nsec: 149572872 }",1.475
"Instant { tv_sec: 1774697, tv_nsec: 149642612 }",1.3840001
"Instant { tv_sec: 1774697, tv_nsec: 165544977 }",1.3180001
"Instant { tv_sec: 1774697, tv_nsec: 182065175 }",1.483
"Instant { tv_sec: 1774697, tv_nsec: 198042876 }",1.5640001
"Instant { tv_sec: 1774697, tv_nsec: 198088856 }",1.465
"Instant { tv_sec: 1774697, tv_nsec: 213556665 }",1.3640001
"Instant { tv_sec: 1774697, tv_nsec: 213601212 }",1.5250001
"Instant { tv_sec: 1774697, tv_nsec: 213615233 }",1.297
"Instant { tv_sec: 1774697, tv_nsec: 229910395 }",1.5530001
"Instant { tv_sec: 1774697, tv_nsec: 229951490 }",1.3640001
"Instant { tv_sec: 1774697, tv_nsec: 246040651 }",1.429
"Instant { tv_sec: 1774697, tv_nsec: 261971508 }",1.258
"Instant { tv_sec: 1774697, tv_nsec: 277961481 }",1.391
"Instant { tv_sec: 1774697, tv_nsec: 278017058 }",1.3560001
"Instant { tv_sec: 1774697, tv_nsec: 294048985 }",1.2880001
"Instant { tv_sec: 1774697, tv_nsec: 294132603 }",1.5640001
"Instant { tv_sec: 1774697, tv_nsec: 294167363 }",1.3870001
"Instant { tv_sec: 1774697, tv_nsec: 310031713 }",1.4260001
"Instant { tv_sec: 1774697, tv_nsec: 326373535 }",1.4280001
"Instant { tv_sec: 1774697, tv_nsec: 341832551 }",1.394
"Instant { tv_sec: 1774697, tv_nsec: 358155178 }",1.506
"Instant { tv_sec: 1774697, tv_nsec: 358212767 }",1.5430001
"Instant { tv_sec: 1774697, tv_nsec: 373560574 }",1.4890001
"Instant { tv_sec: 1774697, tv_nsec: 373625051 }",1.4120001
"Instant { tv_sec: 1774697, tv_nsec: 389902127 }",1.4490001
"Instant { tv_sec: 1774697, tv_nsec: 389975033 }",1.5740001
"Instant { tv_sec: 1774697, tv_nsec: 390020176 }",1.4640001
"Instant { tv_sec: 1774697, tv_nsec: 406072930 }",1.3290001
"Instant { tv_sec: 1774697, tv_nsec: 406172762 }",1.271
"Instant { tv_sec: 1774697, tv_nsec: 406220827 }",1.5600001
"Instant { tv_sec: 1774697, tv_nsec: 422336308 }",1.5150001
"Instant { tv_sec: 1774697, tv_nsec: 438260204 }",1.3970001
"Instant { tv_sec: 1774697, tv_nsec: 470118370 }",1.439
"Instant { tv_sec: 1774697, tv_nsec: 470265654 }",1.2570001
"Instant { tv_sec: 1774697, tv_nsec: 470339468 }",1.5990001
"Instant { tv_sec: 1774697, tv_nsec: 486221010 }",1.404
"Instant { tv_sec: 1774697, tv_nsec: 502270440 }",1.4970001
"Instant { tv_sec: 1774697, tv_nsec: 502408335 }",1.4120001
"Instant { tv_sec: 1774697, tv_nsec: 518306645 }",1.549
"Instant { tv_sec: 1774697, tv_nsec: 534216591 }",1.493
"Instant { tv_sec: 1774697, tv_nsec: 534361684 }",1.4310001
"Instant { tv_sec: 1774697, tv_nsec: 534435719 }",1.5170001
"Instant { tv_sec: 1774697, tv_nsec: 549954928 }",1.501
"Instant { tv_sec: 1774697, tv_nsec: 565981895 }",1.4200001
"Instant { tv_sec: 1774697, tv_nsec: 566149446 }",1.4860001
"Instant { tv_sec: 1774697, tv_nsec: 581990301 }",1.4720001
"Instant { tv_sec: 1774697, tv_nsec: 598008541 }",1.366
"Instant { tv_sec: 1774697, tv_nsec: 598071697 }",1.373
"Instant { tv_sec: 1774697, tv_nsec: 613960286 }",1.368
"Instant { tv_sec: 1774697, tv_nsec: 614034624 }",1.2600001
"Instant { tv_sec: 1774697, tv_nsec: 630080770 }",1.552
"Instant { tv_sec: 1774697, tv_nsec: 630171212 }",1.506
"Instant { tv_sec: 1774697, tv_nsec: 645987935 }",1.491
"Instant { tv_sec: 1774697, tv_nsec: 646183570 }",1.5970001
"Instant { tv_sec: 1774697, tv_nsec: 661824256 }",1.5410001
"Instant { tv_sec: 1774697, tv_nsec: 677869136 }",1.5180001
"Instant { tv_sec: 1774697, tv_nsec: 678017861 }",1.4480001
"Instant { tv_sec: 1774697, tv_nsec: 678092003 }",1.368
"Instant { tv_sec: 1774697, tv_nsec: 693835735 }",1.417
"Instant { tv_sec: 1774697, tv_nsec: 693982299 }",1.5280001
"Instant { tv_sec: 1774697, tv_nsec: 710205452 }",1.376
"Instant { tv_sec: 1774697, tv_nsec: 710349990 }",1.3110001
"Instant { tv_sec: 1774697, tv_nsec: 710424609 }",1.4350001
"Instant { tv_sec: 1774697, tv_nsec: 725912927 }",1.3610001
"Instant { tv_sec: 1774697, tv_nsec: 726109184 }",1.291
"Instant { tv_sec: 1774697, tv_nsec: 726181806 }",1.4180001
"Instant { tv_sec: 1774697, tv_nsec: 742128870 }",1.514
"Instant { tv_sec: 1774697, tv_nsec: 742316015 }",1.575
"Instant { tv_sec: 1774697, tv_nsec: 758102952 }",1.5020001
"Instant { tv_sec: 1774697, tv_nsec: 758247520 }",1.396
"Instant { tv_sec: 1774697, tv_nsec: 773695812 }",1.582
"Instant { tv_sec: 1774697, tv_nsec: 773856676 }",1.268
"Instant { tv_sec: 1774697, tv_nsec: 789634465 }",1.4950001
"Instant { tv_sec: 1774697, tv_nsec: 789780509 }",1.506
"Instant { tv_sec: 1774697, tv_nsec: 805565734 }",1.572
"Instant { tv_sec: 1774697, tv_nsec: 805721128 }",1.4770001
"Instant { tv_sec: 1774697, tv_nsec: 821511481 }",1.4900001
"Instant { tv_sec: 1774697, tv_nsec: 821640304 }",1.5220001
"Instant { tv_sec: 1774697, tv_nsec: 821711572 }",1.4080001
"Instant { tv_sec: 1774697, tv_nsec: 837584382 }",1.465
"Instant { tv_sec: 1774697, tv_nsec: 837753327 }",1.506
"Instant { tv_sec: 1774697, tv_nsec: 854036039 }",1.3840001
"Instant { tv_sec: 1774697, tv_nsec: 854183724 }",1.4940001
